league,year,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_coef,ppda_att,ppda_def,oppda_coef,oppda_att,oppda_def,team,xG_diff,xGA_diff,xpts_diff
Bundesliga,2018,h,0.0990837,1.71434,0.0990837,1.71434,6,18,0,3,0.2424,l,2018-09-01 16:30:00,0,0,1,0,-1.6152563,31.666666666666668,380,12,7.88,197,25,VfB Stuttgart,0.0990837,-1.28566,0.2424
Bundesliga,2018,a,1.19724,1.20784,1.19724,1.20784,6,4,3,3,1.3774,d,2018-09-16 16:00:00,0,1,0,1,-0.010599999999999943,9.65,193,20,17.375,278,16,VfB Stuttgart,-1.80276,-1.79216,0.37739999999999996
Bundesliga,2018,h,1.39372,1.23964,1.39372,1.23964,10,6,0,0,1.5000000000000002,d,2018-09-21 18:30:00,0,1,0,1,0.15408,8.481481481481481,229,27,9.357142857142858,262,28,VfB Stuttgart,1.39372,1.23964,0.5000000000000002
Bundesliga,2018,a,0.640951,3.13273,0.640951,3.13273,3,8,0,2,0.1149,l,2018-09-26 18:30:00,0,0,1,0,-2.491779,8.05,161,20,14.863636363636363,327,22,VfB Stuttgart,0.640951,1.13273,0.1149
Bundesliga,2018,h,2.43649,0.656694,2.43649,0.656694,5,4,2,1,2.5730999999999997,w,2018-09-29 13:30:00,1,0,0,3,1.7797960000000002,13.526315789473685,257,19,7.45,149,20,VfB Stuttgart,0.43649000000000004,-0.343306,-0.4269000000000003
Bundesliga,2018,a,0.69495,2.0396,0.69495,2.0396,3,2,1,3,0.45199999999999996,l,2018-10-06 13:30:00,0,0,1,0,-1.3446500000000001,9.4,188,20,8.615384615384615,224,26,VfB Stuttgart,-0.30505000000000004,-0.9603999999999999,0.45199999999999996
Bundesliga,2018,h,1.03693,0.952768,1.03693,0.952768,6,8,0,4,1.4284,l,2018-10-20 13:30:00,0,0,1,0,0.08416199999999996,16.6,332,20,18.4375,295,16,VfB Stuttgart,1.03693,-3.047232,1.4284
Bundesliga,2018,a,0.253449,2.93243,0.253449,2.93243,0,19,0,4,0.0419,l,2018-10-27 16:30:00,0,0,1,0,-2.6789810000000003,23.5,329,14,3.9310344827586206,114,29,VfB Stuttgart,0.253449,-1.06757,0.0419
Bundesliga,2018,h,1.02365,3.33128,1.02365,3.33128,2,11,0,3,0.2122,l,2018-11-02 19:30:00,0,0,1,0,-2.30763,16.333333333333332,245,15,11.923076923076923,310,26,VfB Stuttgart,1.02365,0.33128,0.2122
Bundesliga,2018,a,1.54977,0.434841,1.54977,0.434841,3,4,2,0,2.3391,w,2018-11-10 14:30:00,1,0,0,3,1.114929,14.0625,225,16,10.2,204,20,VfB Stuttgart,-0.4502299999999999,0.434841,-0.6608999999999998
Bundesliga,2018,a,0.393762,2.62916,0.393762,2.62916,3,13,0,2,0.15839999999999999,l,2018-11-23 19:30:00,0,0,1,0,-2.235398,14.0,308,22,11.5,184,16,VfB Stuttgart,0.393762,0.6291600000000002,0.15839999999999999
Bundesliga,2018,h,0.710341,1.64707,0.710341,1.64707,2,4,1,0,0.6433,w,2018-12-01 14:30:00,1,0,0,3,-0.936729,15.055555555555555,271,18,6.45,129,20,VfB Stuttgart,-0.289659,1.64707,-2.3567
Bundesliga,2018,a,0.678537,2.61136,0.678537,2.61136,6,9,0,3,0.256,l,2018-12-09 17:00:00,0,0,1,0,-1.932823,38.833333333333336,466,12,10.666666666666666,192,18,VfB Stuttgart,0.678537,-0.3886400000000001,0.256
Bundesliga,2018,h,1.43807,1.53719,1.43807,1.53719,2,4,2,1,1.2761,w,2018-12-15 14:30:00,1,0,0,3,-0.0991200000000001,9.346153846153847,243,26,11.777777777777779,212,18,VfB Stuttgart,-0.56193,0.5371900000000001,-1.7239
Bundesliga,2018,a,0.333514,1.584,0.333514,1.584,4,9,0,2,0.4136,l,2018-12-18 19:30:00,0,0,1,0,-1.250486,10.307692307692308,268,26,5.958333333333333,143,24,VfB Stuttgart,0.333514,-0.4159999999999999,0.4136
Bundesliga,2018,h,1.22362,2.42656,1.22362,2.42656,1,10,1,3,0.5899,l,2018-12-22 14:30:00,0,0,1,0,-1.20294,9.5,152,16,18.0,360,20,VfB Stuttgart,0.22361999999999993,-0.5734400000000002,0.5899
Bundesliga,2018,h,3.20149,1.17715,3.20149,1.17715,18,8,2,3,2.5429,l,2019-01-19 14:30:00,0,0,1,0,2.0243400000000005,4.724137931034483,137,29,12.227272727272727,269,22,VfB Stuttgart,1.2014900000000002,-1.82285,2.5429
Bundesliga,2018,a,0.361664,3.41668,0.361664,2.6589,2,15,1,4,0.0495,l,2019-01-27 14:30:00,0,0,1,0,-2.297236,21.82608695652174,502,23,7.473684210526316,142,19,VfB Stuttgart,-0.638336,-0.5833200000000001,0.0495
Bundesliga,2018,h,0.850155,2.53349,0.850155,2.53349,8,4,2,2,0.3073,d,2019-02-03 17:00:00,0,1,0,1,-1.683335,7.9375,127,16,21.9375,351,16,VfB Stuttgart,-1.149845,0.53349,-0.6927
Bundesliga,2018,a,1.1803,1.64721,1.1803,1.64721,5,7,0,3,1.0215999999999998,l,2019-02-10 17:00:00,0,0,1,0,-0.46691000000000016,8.52,213,25,11.96,299,25,VfB Stuttgart,1.1803,-1.35279,1.0215999999999998
Bundesliga,2018,h,1.36671,1.32163,0.608932,1.32163,4,2,1,3,1.3848000000000003,l,2019-02-16 14:30:00,0,0,1,0,-0.712698,6.323529411764706,215,34,13.222222222222221,238,18,VfB Stuttgart,0.3667100000000001,-1.67837,1.3848000000000003
Bundesliga,2018,a,0.946008,1.23401,0.946008,1.23401,3,7,1,1,1.0351,d,2019-02-22 19:30:00,0,1,0,1,-0.2880020000000001,29.714285714285715,416,14,10.133333333333333,152,15,VfB Stuttgart,-0.05399200000000004,0.23401000000000005,0.03509999999999991
Bundesliga,2018,h,2.6743,0.613856,2.6743,0.613856,7,4,5,1,2.7047000000000003,w,2019-03-03 14:30:00,1,0,0,3,2.0604440000000004,8.666666666666666,234,27,11.333333333333334,238,21,VfB Stuttgart,-2.3257,-0.38614400000000004,-0.2952999999999997
Bundesliga,2018,a,0.897914,2.5589,0.897914,1.80113,2,11,1,3,0.3236,l,2019-03-09 14:30:00,0,0,1,0,-0.9032159999999999,19.857142857142858,417,21,8.11111111111111,146,18,VfB Stuttgart,-0.10208600000000001,-0.44110000000000005,0.3236
Bundesliga,2018,h,1.35935,2.90274,1.35935,2.90274,4,15,1,1,0.5041,d,2019-03-16 14:30:00,0,1,0,1,-1.54339,19.055555555555557,343,18,7.761904761904762,163,21,VfB Stuttgart,0.35935000000000006,1.90274,-0.4959
Bundesliga,2018,a,0.569489,2.00509,0.569489,2.00509,4,6,0,3,0.3803,l,2019-03-31 16:00:00,0,0,1,0,-1.4356010000000001,12.833333333333334,231,18,7.384615384615385,192,26,VfB Stuttgart,0.569489,-0.99491,0.3803
Bundesliga,2018,h,1.62221,2.37695,1.62221,2.37695,6,5,1,1,0.8240000000000001,d,2019-04-06 14:30:00,0,1,0,1,-0.75474,7.310344827586207,212,29,11.833333333333334,213,18,VfB Stuttgart,0.6222099999999999,1.37695,-0.17599999999999993
Bundesliga,2018,h,0.444283,2.53521,0.444283,1.77744,5,10,0,1,0.1778,l,2019-04-13 14:30:00,0,0,1,0,-1.333157,15.642857142857142,438,28,10.571428571428571,148,14,VfB Stuttgart,0.444283,1.5352100000000002,0.1778
Bundesliga,2018,a,1.38001,2.39187,1.38001,2.39187,5,9,0,6,0.7007,l,2019-04-20 14:30:00,0,0,1,0,-1.01186,19.533333333333335,293,15,12.043478260869565,277,23,VfB Stuttgart,1.38001,-3.60813,0.7007
Bundesliga,2018,h,1.59767,1.30221,1.59767,1.30221,4,7,1,0,1.6124,w,2019-04-27 17:30:00,1,0,0,3,0.29545999999999983,12.23076923076923,318,26,5.75,115,20,VfB Stuttgart,0.5976699999999999,1.30221,-1.3876
Bundesliga,2018,a,1.39423,2.28859,1.39423,2.28859,4,2,1,3,0.7006,l,2019-05-04 14:30:00,0,0,1,0,-0.89436,10.692307692307692,278,26,11.238095238095237,236,21,VfB Stuttgart,0.3942300000000001,-0.7114099999999999,0.7006
Bundesliga,2018,h,0.680306,0.340041,0.680306,0.340041,2,3,3,0,1.6528,w,2019-05-11 14:30:00,1,0,0,3,0.340265,12.565217391304348,289,23,5.956521739130435,137,23,VfB Stuttgart,-2.319694,0.340041,-1.3472
Bundesliga,2018,a,0.668898,0.688908,0.668898,0.688908,4,8,0,0,1.2893000000000001,d,2019-05-18 13:30:00,0,1,0,1,-0.020009999999999972,11.842105263157896,225,19,17.0,374,22,VfB Stuttgart,0.668898,0.688908,0.2893000000000001
Bundesliga,2018,h,1.46674,0.81415,1.46674,0.81415,13,2,0,2,1.8793,l,2018-08-25 16:30:00,0,0,1,0,0.6525899999999999,9.421052631578947,179,19,15.866666666666667,238,15,Freiburg,1.46674,-1.1858499999999998,1.8793
Bundesliga,2018,a,1.53718,3.48013,1.53718,3.48013,4,4,1,3,0.3334,l,2018-09-01 13:30:00,0,0,1,0,-1.94295,8.67741935483871,269,31,6.875,165,24,Freiburg,0.53718,0.48012999999999995,0.3334
Bundesliga,2018,h,1.20784,1.19724,1.20784,1.19724,4,6,3,3,1.2772,d,2018-09-16 16:00:00,0,1,0,1,0.010599999999999943,17.375,278,16,9.65,193,20,Freiburg,-1.79216,-1.80276,0.2771999999999999
Bundesliga,2018,a,2.26733,0.826665,1.41523,0.826665,3,7,3,1,2.4607,w,2018-09-22 13:30:00,1,0,0,3,0.588565,19.333333333333332,406,21,3.2142857142857144,90,28,Freiburg,-0.7326700000000002,-0.17333500000000002,-0.5392999999999999
Bundesliga,2018,h,1.38048,0.928266,1.38048,0.928266,5,3,1,0,1.7465,w,2018-09-25 18:30:00,1,0,0,3,0.4522139999999999,9.041666666666666,217,24,7.409090909090909,163,22,Freiburg,0.38047999999999993,0.928266,-1.2535
Bundesliga,2018,a,1.61825,4.37565,1.61825,3.61787,3,10,1,4,0.13999999999999999,l,2018-09-30 16:00:00,0,0,1,0,-1.99962,12.88888888888889,232,18,8.535714285714286,239,28,Freiburg,0.61825,0.37565000000000026,0.13999999999999999
Bundesliga,2018,h,0.501569,0.551906,0.501569,0.551906,5,3,0,0,1.2506,d,2018-10-07 11:30:00,0,1,0,1,-0.050336999999999965,11.875,285,24,7.730769230769231,201,26,Freiburg,0.501569,0.551906,0.25059999999999993
Bundesliga,2018,a,0.427269,0.877118,0.427269,0.877118,3,4,1,1,0.8815000000000001,d,2018-10-21 13:30:00,0,1,0,1,-0.44984899999999994,17.45,349,20,8.0,176,22,Freiburg,-0.572731,-0.12288200000000005,-0.11849999999999994
Bundesliga,2018,h,1.41352,1.14643,0.655744,0.388653,3,4,3,1,1.554,w,2018-10-26 18:30:00,1,0,0,3,0.26709099999999997,23.125,370,16,13.590909090909092,299,22,Freiburg,-1.58648,0.14643000000000006,-1.446
Bundesliga,2018,a,0.592458,1.8539,0.592458,1.8539,1,17,1,1,0.4525,d,2018-11-03 14:30:00,0,1,0,1,-1.2614420000000002,21.875,350,16,6.0,144,24,Freiburg,-0.40754199999999996,0.8539000000000001,-0.5475
Bundesliga,2018,h,1.86463,0.770571,1.86463,0.770571,3,6,1,3,2.2069,l,2018-11-10 14:30:00,0,0,1,0,1.0940590000000001,6.291666666666667,151,24,12.041666666666666,289,24,Freiburg,0.86463,-2.229429,2.2069
Bundesliga,2018,h,2.98264,2.13569,2.22486,2.13569,7,13,1,1,1.9285999999999999,d,2018-11-25 14:30:00,0,1,0,1,0.0891700000000002,16.833333333333332,303,18,15.125,242,16,Freiburg,1.98264,1.1356899999999999,0.9285999999999999
Bundesliga,2018,a,0.143781,2.69109,0.143781,1.93331,0,7,0,2,0.0433,l,2018-12-01 14:30:00,0,0,1,0,-1.7895290000000001,20.142857142857142,423,21,10.375,249,24,Freiburg,0.143781,0.69109,0.0433
Bundesliga,2018,h,2.0335,1.23018,1.27572,1.23018,1,7,3,0,2.029,w,2018-12-08 14:30:00,1,0,0,3,0.045539999999999914,11.842105263157896,225,19,5.793103448275862,168,29,Freiburg,-0.9664999999999999,1.23018,-0.9710000000000001
Bundesliga,2018,a,0.798948,2.59785,0.798948,2.59785,6,14,0,2,0.3166,l,2018-12-15 14:30:00,0,0,1,0,-1.7989020000000002,8.428571428571429,177,21,16.72,418,25,Freiburg,0.798948,0.5978500000000002,0.3166
Bundesliga,2018,h,1.62711,2.01561,0.869333,2.01561,3,7,1,1,1.0869,d,2018-12-19 19:30:00,0,1,0,1,-1.146277,8.935483870967742,277,31,9.833333333333334,236,24,Freiburg,0.6271100000000001,1.0156100000000001,0.08689999999999998
Bundesliga,2018,a,0.318199,1.13859,0.318199,1.13859,3,8,1,0,0.5861999999999999,w,2018-12-22 14:30:00,1,0,0,3,-0.820391,14.952380952380953,314,21,8.545454545454545,188,22,Freiburg,-0.681801,1.13859,-2.4138
Bundesliga,2018,a,1.54911,2.9107,1.54911,2.9107,5,5,1,3,0.5301,l,2019-01-19 14:30:00,0,0,1,0,-1.3615899999999999,15.125,242,16,8.64516129032258,268,31,Freiburg,0.54911,-0.08930000000000016,0.5301
Bundesliga,2018,h,1.77454,3.27125,1.77454,2.51347,3,6,2,4,0.48439999999999994,l,2019-01-26 14:30:00,0,0,1,0,-0.7389299999999999,9.424242424242424,311,33,6.866666666666666,206,30,Freiburg,-0.22546,-0.7287499999999998,0.48439999999999994
Bundesliga,2018,a,2.53349,0.850155,2.53349,0.850155,4,8,2,2,2.5603000000000002,d,2019-02-03 17:00:00,0,1,0,1,1.683335,21.9375,351,16,7.9375,127,16,Freiburg,0.53349,-1.149845,1.5603000000000002
Bundesliga,2018,h,0.818616,1.91629,0.818616,1.15851,8,8,3,3,0.5215,d,2019-02-09 14:30:00,0,1,0,1,-0.3398939999999999,10.545454545454545,232,22,12.15,243,20,Freiburg,-2.181384,-1.08371,-0.47850000000000004
Bundesliga,2018,a,1.09678,0.609421,1.09678,0.609421,5,3,0,0,1.8152,d,2019-02-16 14:30:00,0,1,0,1,0.4873590000000001,8.678571428571429,243,28,19.375,310,16,Freiburg,1.09678,0.609421,0.8151999999999999
Bundesliga,2018,h,2.01296,1.54501,2.01296,1.54501,7,6,5,1,1.7025000000000001,w,2019-02-23 14:30:00,1,0,0,3,0.4679500000000001,10.033333333333333,301,30,8.142857142857142,171,21,Freiburg,-2.98704,0.54501,-1.2974999999999999
Bundesliga,2018,a,0.26273,3.25987,0.26273,3.25987,2,11,0,2,0.012799999999999999,l,2019-03-02 14:30:00,0,0,1,0,-2.99714,31.263157894736842,594,19,9.571428571428571,201,21,Freiburg,0.26273,1.2598699999999998,0.012799999999999999
Bundesliga,2018,h,0.972717,1.0226,0.972717,1.0226,3,3,2,1,1.3031000000000001,w,2019-03-09 14:30:00,1,0,0,3,-0.0498829999999999,20.3125,325,16,5.407407407407407,146,27,Freiburg,-1.027283,0.022599999999999953,-1.6968999999999999
Bundesliga,2018,a,0.514838,1.17388,0.514838,1.17388,3,12,1,1,0.7001999999999999,d,2019-03-15 19:30:00,0,1,0,1,-0.659042,18.727272727272727,412,22,14.23076923076923,370,26,Freiburg,-0.485162,0.17388000000000003,-0.29980000000000007
Bundesliga,2018,h,0.719026,3.23843,0.719026,3.23843,3,12,1,1,0.1619,d,2019-03-30 14:30:00,0,1,0,1,-2.519404,28.133333333333333,422,15,5.46875,175,32,Freiburg,-0.28097399999999995,2.23843,-0.8381000000000001
Bundesliga,2018,a,1.80652,2.27396,1.80652,2.27396,6,6,0,5,1.0103,l,2019-04-05 19:30:00,0,0,1,0,-0.4674400000000003,6.107142857142857,171,28,14.964285714285714,419,28,Freiburg,1.80652,-2.72604,1.0103
Bundesliga,2018,a,0.55263,1.81623,0.55263,1.81623,3,8,1,2,0.4515,l,2019-04-13 14:30:00,0,0,1,0,-1.2636,22.153846153846153,288,13,4.216216216216216,156,37,Freiburg,-0.44737000000000005,-0.18377,0.4515
Bundesliga,2018,h,0.536271,2.91662,0.536271,2.15884,3,8,0,4,0.0862,l,2019-04-21 14:30:00,0,0,1,0,-1.622569,16.074074074074073,434,27,27.727272727272727,305,11,Freiburg,0.536271,-1.08338,0.0862
Bundesliga,2018,a,0.874413,2.04886,0.874413,1.29109,8,9,1,2,0.5276000000000001,l,2019-04-27 14:30:00,0,0,1,0,-0.4166770000000001,9.272727272727273,204,22,12.625,303,24,Freiburg,-0.125587,0.048859999999999904,0.5276000000000001
Bundesliga,2018,h,1.2563,0.911705,0.498522,0.911705,0,8,1,1,1.7044000000000001,d,2019-05-05 14:30:00,0,1,0,1,-0.41318299999999997,16.90909090909091,372,22,12.941176470588236,220,17,Freiburg,0.2563,-0.08829500000000001,0.7044000000000001
Bundesliga,2018,a,0.674621,2.29894,0.674621,2.29894,5,12,0,3,0.2754,l,2019-05-11 14:30:00,0,0,1,0,-1.6243189999999998,13.0,364,28,7.645161290322581,237,31,Freiburg,0.674621,-0.70106,0.2754
Bundesliga,2018,h,1.08819,0.734435,1.08819,0.734435,6,2,5,1,1.6483,w,2019-05-18 13:30:00,1,0,0,3,0.35375500000000004,9.517241379310345,276,29,32.92857142857143,461,14,Freiburg,-3.91181,-0.26556500000000005,-1.3517
Bundesliga,2018,a,1.46268,1.96153,1.46268,1.96153,4,4,1,4,0.9972000000000001,l,2018-08-26 19:00:00,0,0,1,0,-0.49885,7.6,228,30,10.95,219,20,RasenBallsport Leipzig,0.46268,-2.0384700000000002,0.9972000000000001
Bundesliga,2018,h,2.25033,1.43691,2.25033,1.43691,10,5,1,1,1.9351000000000003,d,2018-09-02 13:30:00,0,1,0,1,0.81342,5.571428571428571,117,21,8.6,258,30,RasenBallsport Leipzig,1.25033,0.4369099999999999,0.9351000000000003
Bundesliga,2018,h,2.35222,0.950644,2.35222,0.950644,5,6,3,2,2.3638000000000003,w,2018-09-15 13:30:00,1,0,0,3,1.401576,21.263157894736842,404,19,7.0,126,18,RasenBallsport Leipzig,-0.64778,-1.049356,-0.6361999999999997
Bundesliga,2018,a,1.8818,1.80358,1.12402,1.80358,5,4,1,1,1.4144999999999999,d,2018-09-23 16:00:00,0,1,0,1,-0.6795599999999999,10.411764705882353,177,17,7.655172413793103,222,29,RasenBallsport Leipzig,0.8817999999999999,0.80358,0.41449999999999987
Bundesliga,2018,h,3.13273,0.640951,3.13273,0.640951,8,3,2,0,2.8197,w,2018-09-26 18:30:00,1,0,0,3,2.491779,14.863636363636363,327,22,8.05,161,20,RasenBallsport Leipzig,1.13273,0.640951,-0.1802999999999999
Bundesliga,2018,a,1.47287,1.77221,1.47287,1.01443,9,11,2,1,1.1349,w,2018-09-29 13:30:00,1,0,0,3,0.45843999999999996,13.208333333333334,317,24,7.814814814814815,211,27,RasenBallsport Leipzig,-0.5271300000000001,0.7722100000000001,-1.8651
Bundesliga,2018,h,3.17935,0.394254,2.42157,0.394254,5,2,6,0,2.9081,w,2018-10-07 16:00:00,1,0,0,3,2.027316,8.2,287,35,28.916666666666668,347,12,RasenBallsport Leipzig,-2.82065,0.394254,-0.09189999999999987
Bundesliga,2018,a,1.098,0.267706,1.098,0.267706,7,1,0,0,2.1473,d,2018-10-20 13:30:00,0,1,0,1,0.8302940000000001,5.351351351351352,198,37,4.696969696969697,155,33,RasenBallsport Leipzig,1.098,0.267706,1.1473
Bundesliga,2018,h,0.760107,0.754245,0.760107,0.754245,8,2,0,0,1.2953999999999999,d,2018-10-28 13:30:00,0,1,0,1,0.005861999999999923,4.444444444444445,120,27,11.0,308,28,RasenBallsport Leipzig,0.760107,0.754245,0.2953999999999999
Bundesliga,2018,a,3.76073,1.79233,3.76073,1.79233,17,7,3,0,2.4678,w,2018-11-03 17:30:00,1,0,0,3,1.9684000000000001,10.68,267,25,12.647058823529411,215,17,RasenBallsport Leipzig,0.7607300000000001,1.79233,-0.5322
Bundesliga,2018,h,2.55127,0.443215,2.55127,0.443215,11,1,3,0,2.7390000000000003,w,2018-11-11 14:30:00,1,0,0,3,2.1080550000000002,13.74074074074074,371,27,9.090909090909092,200,22,RasenBallsport Leipzig,-0.44872999999999985,0.443215,-0.2609999999999997
Bundesliga,2018,a,0.647326,1.54495,0.647326,1.54495,8,4,0,1,0.5314,l,2018-11-24 14:30:00,0,0,1,0,-0.8976240000000001,6.444444444444445,232,36,12.8125,205,16,RasenBallsport Leipzig,0.647326,0.54495,0.5314
Bundesliga,2018,h,2.39576,0.628352,2.39576,0.628352,8,3,2,0,2.5795,w,2018-12-02 14:30:00,1,0,0,3,1.767408,25.235294117647058,429,17,14.05,281,20,RasenBallsport Leipzig,0.3957600000000001,0.628352,-0.4205000000000001
Bundesliga,2018,a,1.23018,2.0335,1.23018,1.27572,7,1,0,3,0.7444000000000001,l,2018-12-08 14:30:00,0,0,1,0,-0.045539999999999914,5.793103448275862,168,29,11.842105263157896,225,19,RasenBallsport Leipzig,1.23018,-0.9664999999999999,0.7444000000000001
Bundesliga,2018,h,4.47536,1.33833,4.47536,1.33833,9,3,4,1,2.8842,w,2018-12-16 14:30:00,1,0,0,3,3.13703,13.736842105263158,261,19,7.130434782608695,164,23,RasenBallsport Leipzig,0.4753600000000002,0.33833,-0.11580000000000013
Bundesliga,2018,a,0.721767,1.81321,0.721767,1.81321,0,7,0,1,0.5257999999999999,l,2018-12-19 19:30:00,0,0,1,0,-1.091443,11.878787878787879,392,33,6.407407407407407,173,27,RasenBallsport Leipzig,0.721767,0.81321,0.5257999999999999
Bundesliga,2018,h,1.93805,2.10073,1.93805,2.10073,7,6,3,2,1.2746,w,2018-12-22 14:30:00,1,0,0,3,-0.16267999999999994,11.689655172413794,339,29,11.631578947368421,221,19,RasenBallsport Leipzig,-1.06195,0.10072999999999999,-1.7254
Bundesliga,2018,h,0.778946,1.02216,0.778946,1.02216,7,3,0,1,1.1082,l,2019-01-19 17:30:00,0,0,1,0,-0.24321399999999993,7.878048780487805,323,41,16.333333333333332,245,15,RasenBallsport Leipzig,0.778946,0.022159999999999958,1.1082
Bundesliga,2018,a,2.02739,0.290714,2.02739,0.290714,3,2,4,0,2.6754000000000002,w,2019-01-27 17:00:00,1,0,0,3,1.736676,10.733333333333333,322,30,11.727272727272727,258,22,RasenBallsport Leipzig,-1.97261,0.290714,-0.3245999999999998
Bundesliga,2018,a,2.35194,0.138262,1.59425,0.138262,3,1,3,0,2.8499,w,2019-02-01 19:30:00,1,0,0,3,1.455988,5.777777777777778,208,36,11.0,220,20,RasenBallsport Leipzig,-0.6480600000000001,0.138262,-0.15010000000000012
Bundesliga,2018,h,1.59427,0.501519,1.59427,0.501519,6,6,0,0,2.2469,d,2019-02-09 14:30:00,0,1,0,1,1.092751,11.0,198,18,8.0,184,23,RasenBallsport Leipzig,1.59427,0.501519,1.2469000000000001
Bundesliga,2018,a,1.32163,1.36671,1.32163,0.608932,2,4,3,1,1.2717,w,2019-02-16 14:30:00,1,0,0,3,0.712698,13.222222222222221,238,18,6.323529411764706,215,34,RasenBallsport Leipzig,-1.67837,0.3667100000000001,-1.7283
Bundesliga,2018,h,1.91108,1.30993,1.91108,1.30993,7,4,1,1,1.8104,d,2019-02-25 19:30:00,0,1,0,1,0.6011499999999999,5.288888888888889,238,45,5.133333333333334,154,30,RasenBallsport Leipzig,0.9110799999999999,0.30993000000000004,0.8104
Bundesliga,2018,a,0.920561,1.02688,0.920561,0.269103,4,6,1,0,1.1545,w,2019-03-02 14:30:00,1,0,0,3,0.651458,4.282051282051282,167,39,10.285714285714286,216,21,RasenBallsport Leipzig,-0.07943900000000004,1.02688,-1.8455
Bundesliga,2018,h,2.35335,0.181299,2.35335,0.181299,20,3,0,0,2.7964,d,2019-03-09 14:30:00,0,1,0,1,2.1720509999999997,5.708333333333333,137,24,30.8,308,10,RasenBallsport Leipzig,2.35335,0.181299,1.7964000000000002
Bundesliga,2018,a,1.69354,1.01343,1.69354,1.01343,7,7,1,0,1.9412000000000003,w,2019-03-16 14:30:00,1,0,0,3,0.68011,6.473684210526316,246,38,5.964285714285714,167,28,RasenBallsport Leipzig,0.69354,1.01343,-1.0587999999999997
Bundesliga,2018,h,5.04475,0.895578,5.04475,0.895578,16,4,5,0,2.9729,w,2019-03-30 17:30:00,1,0,0,3,4.149172,17.36842105263158,330,19,17.8,267,15,RasenBallsport Leipzig,0.04474999999999962,0.895578,-0.027099999999999902
Bundesliga,2018,a,1.44447,2.1254,0.686698,1.36786,1,9,4,2,0.7938,w,2019-04-06 14:30:00,1,0,0,3,-0.681162,11.212121212121213,370,33,8.05,161,20,RasenBallsport Leipzig,-2.55553,0.12539999999999996,-2.2062
Bundesliga,2018,h,2.11199,0.38877,2.11199,0.38877,7,5,2,0,2.5833,w,2019-04-13 14:30:00,1,0,0,3,1.72322,6.4411764705882355,219,34,10.61111111111111,191,18,RasenBallsport Leipzig,0.11199000000000003,0.38877,-0.41670000000000007
Bundesliga,2018,a,2.13066,2.19831,1.37288,2.19831,4,7,2,1,1.3252000000000002,w,2019-04-20 17:30:00,1,0,0,3,-0.8254300000000001,14.92,373,25,5.903225806451613,183,31,RasenBallsport Leipzig,0.13066000000000022,1.1983100000000002,-1.6747999999999998
Bundesliga,2018,h,2.04886,0.874413,1.29109,0.874413,9,8,2,1,2.2672999999999996,w,2019-04-27 14:30:00,1,0,0,3,0.4166770000000001,12.625,303,24,9.272727272727273,204,22,RasenBallsport Leipzig,0.048859999999999904,-0.125587,-0.7327000000000004
Bundesliga,2018,a,2.74717,1.72126,2.74717,1.72126,9,9,3,3,2.108,d,2019-05-03 19:30:00,0,1,0,1,1.02591,8.617647058823529,293,34,7.208333333333333,173,24,RasenBallsport Leipzig,-0.2528299999999999,-1.27874,1.108
Bundesliga,2018,h,0.609829,1.72176,0.609829,1.72176,7,8,0,0,0.4561,d,2019-05-11 14:30:00,0,1,0,1,-1.111931,19.476190476190474,409,21,3.5454545454545454,156,44,RasenBallsport Leipzig,0.609829,1.72176,-0.5439
Bundesliga,2018,a,1.84544,1.20038,1.08775,0.442601,5,4,1,2,1.9327999999999999,l,2019-05-18 13:30:00,0,0,1,0,0.645149,11.416666666666666,274,24,10.36,259,25,RasenBallsport Leipzig,0.84544,-0.79962,1.9327999999999999
Bundesliga,2018,h,1.32783,0.755029,1.32783,0.755029,5,4,1,2,1.8745,l,2018-08-25 16:30:00,0,0,1,0,0.5728010000000001,9.444444444444445,255,27,11.04,276,25,Fortuna Duesseldorf,0.32783000000000007,-1.244971,1.8745
Bundesliga,2018,a,1.43691,2.25033,1.43691,2.25033,5,10,1,1,0.8436999999999999,d,2018-09-02 13:30:00,0,1,0,1,-0.81342,8.6,258,30,5.571428571428571,117,21,Fortuna Duesseldorf,0.4369099999999999,1.25033,-0.1563000000000001
Bundesliga,2018,h,1.78366,2.19977,1.02589,2.19977,0,15,2,1,1.0763,w,2018-09-15 13:30:00,1,0,0,3,-1.17388,17.9375,287,16,4.956521739130435,114,23,Fortuna Duesseldorf,-0.21633999999999998,1.19977,-1.9237
Bundesliga,2018,a,1.23964,1.39372,1.23964,1.39372,6,10,0,0,1.212,d,2018-09-21 18:30:00,0,1,0,1,-0.15408,9.357142857142858,262,28,8.481481481481481,229,27,Fortuna Duesseldorf,1.23964,1.39372,0.21199999999999997
